source_id,ra,dec,phot_g_mean_mag,parallax,bp_rp,designation,j_m,h_m,ks_m,ph_qual,ang_sep
598848531327630976,132.34794608328627,11.059284605195213,13.197546,3.660808211103768,1.108201,08492355+1103338,11.831,11.32,11.24,AAA,0.8759562637156686
598852826296025728,132.23428609456263,11.142389843437583,12.402362,1.9036922332157364,0.71491814,08485622+1108327,11.279,10.986,10.955,AAA,0.8761213472699109
608127035076384512,132.8555557566239,12.678535118691281,12.188535,1.6632338784503795,1.046772,08512532+1240427,10.874,10.445,10.355,AAA,0.8790424500969973
608013579220366336,132.16473061268618,12.399182743120988,12.628834,1.1968188235127357,0.69997597,08483954+1223572,11.711,11.491,11.465,AAA,0.8808044655162632
605104821208904320,133.35745309389537,12.512187204784276,13.716675,1.0806788027502852,0.75486374,08532580+1230439,12.75,12.505,12.423,AAA,0.8821233338064037
605037952862523264,133.60276092165836,12.246748692459803,13.665897,0.8794197580334481,0.8756342,08542467+1214483,12.543,12.184,12.137,AAA,0.8821811410680849
608004164652071296,132.03890919479966,12.232583133940935,12.199174,1.6754683779682318,0.68348217,08480934+1213572,11.349,11.128,11.064,AAA,0.8822017980102725
604727654360927104,133.72157257339495,11.706152965435502,9.223452,0.4906486091726532,2.2776155,08545316+1142222,6.561,5.716,5.423,AAA,0.8827775890495809
605125089159188352,133.0632689339137,12.654780615272566,10.367642,3.1409804542707147,0.69205093,08521519+1239172,9.501,9.266,9.206,AAA,0.8859313028221174
601986949830116224,131.99582712205813,12.156488853924309,11.704589,0.61930114995664,1.222435,08475900+1209234,10.167,9.613,9.527,AAA,0.8859995528929979
604633229504945536,133.49037636433,11.199339428242,13.399747,1.7564421006515458,0.7913914,08535769+1111576,12.372,12.072,12.009,AAA,0.8865201556632303
608036943842391680,132.72416596098057,12.683613996559181,13.48398,1.0337300856098601,0.91561604,08505378+1241012,12.333,11.962,11.88,AAA,0.889091585146541
598852517057287936,132.25194474725413,11.10975833956875,12.935295,1.143110668422728,1.1668549,08490048+1106352,11.444,10.932,10.845,AAA,0.8898705219843386
608013544860629376,132.149546391531,12.398572538828976,12.28555,1.5008180434889389,0.6518831,08483590+1223552,11.414,11.216,11.165,AAA,0.8913345064227782
605125054799449728,133.07663398757717,12.65692622205436,12.72154,1.8407023109457017,0.7151966,08521837+1239249,11.823,11.61,11.569,AAA,0.8915156612126656
605121245163858304,133.18409701880142,12.621380017447555,13.059515,1.1221110210074334,0.79277134,08524418+1237171,12.024,11.744,11.685,AAA,0.8932215481337105
598655906338983296,132.62272512758017,10.928113902849546,13.784744,2.4473512943364826,1.0266314,08502945+1055413,12.47,12.051,11.972,AAA,0.8941538346899054
604716006409635456,133.686049092436,11.501442758406302,10.273758,2.494463793808459,0.5158415,08544465+1130053,9.621,9.457,9.426,AAA,0.8945969825087129
598937145092774272,131.95197089204413,11.530840862067098,13.244463,1.2159815117549344,0.81996727,08474849+1131513,12.185,11.85,11.808,AAA,0.8963614893773109
598617943123292416,133.0416850637062,10.928890718438762,13.667251,1.2705602038194705,0.8093195,08521000+1055442,12.59,12.342,12.251,AAA,0.8966380192594957
598870074883601280,132.08945472149102,11.262528416885614,13.762543,0.8733687187764146,0.68521786,08482147+1115449,12.886,12.655,12.586,AAA,0.8990428164896707
608127894069843072,132.8508698132321,12.69945658136983,13.7114935,2.243469135002923,1.027854,08512423+1241580,12.449,12.016,11.945,AAA,0.8998117837940717
598851623704090240,132.27813410955045,11.076441319138645,13.120237,0.9732717663231566,0.71782875,08490676+1104351,12.193,11.951,11.901,AAA,0.9004630864066081
604727757440140416,133.74193904548187,11.717629341831364,13.514575,0.37562295271148327,1.1632643,08545806+1143034,12.029,11.474,11.38,AAA,0.901466955206009
598848050291339008,132.3491606692541,11.027833179431573,13.667142,1.14447609846565,0.7588682,08492378+1101402,12.678,12.395,12.342,AAA,0.9021050972214291
598919312388563584,132.00121358314146,11.39325133483982,12.502362,1.0476416742563905,0.8595333,08480029+1123356,11.398,11.082,10.984,AAA,0.9036826840816812
604630274567449344,133.33708023026858,11.048028423981611,12.446574,1.7009260305808056,0.77347183,08532089+1102529,11.446,11.201,11.163,AAA,0.9040994925753655
601982723582351616,131.91790964113846,11.978237768445373,13.717547,1.700051445209817,0.91542244,08474029+1158419,12.562,12.228,12.185,AAA,0.9053491549240947
598625296107256320,133.2961441325748,11.016592422728504,11.5164,0.7774031255275894,1.4498262,08531108+1100596,9.701,9.084,8.948,AAA,0.9094040393377844
598655768900030336,132.6103019881318,10.914676888027635,9.999457,2.2460896222550977,1.1541834,08502647+1054529,8.521,8.075,7.914,AAA,0.9100020148507376
598655803259768832,132.61538690604246,10.913490708962449,13.617762,1.3763608630311457,0.7390766,08502770+1054486,12.618,12.388,12.308,AAA,0.9100174075383577
608037184360559616,132.75843877319699,12.708214047098123,13.5422535,1.1533932760578394,0.79469967,08510203+1242304,12.475,12.16,12.102,AAA,0.910540205450528
605122550833920256,133.1290566809491,12.663373897400707,12.075056,1.6333320123960875,0.60421085,08523099+1239481,11.294,11.101,11.055,AAA,0.9130789781384108
608040482895480576,132.35619026787637,12.591030242575536,13.172305,7.753726504767282,1.7627039,08492547+1235297,11.134,10.462,10.298,AAA,0.9141660534755254
604628011119732992,133.42060461035265,11.096483508990051,13.950994,1.6534502386279208,0.9425163,08534095+1105473,12.759,12.413,12.288,AAA,0.9141663283464181
598655532677136256,132.63261182744364,10.905268774029425,12.28717,0.2481393249469701,1.250824,08503181+1054192,10.681,10.104,9.999,AAA,0.9143971512156138
604669208447558144,133.71021356034345,11.508536398674794,12.710918,4.411388711156342,1.1209049,08545044+1130309,11.339,10.9,10.793,AAA,0.9146451305935389
605110765443638528,133.37707160052423,12.539051811967461,12.605136,1.9820954381823772,0.6718025,08533051+1232207,11.759,11.492,11.474,AAA,0.9151129800259209
608040100642827136,132.29560134569576,12.554884975702109,11.42042,2.1405528595688628,0.7756872,08491094+1233177,10.437,10.153,10.064,AAA,0.9152263516715908
598868837933020800,132.1098890419998,11.21038994269442,13.510285,0.2908158321570319,1.3711433,08482637+1112374,11.789,11.207,11.054,AAA,0.9157915675416777
605058332482881152,133.5238054795477,12.41131730814046,13.927414,0.6866446986572419,0.82941914,08540576+1224401,12.051,11.735,11.666,AAA,0.9168182635601908
605058332482467840,133.52416399712007,12.411011961985142,13.462326,0.7705933041206385,0.66058636,08540576+1224401,12.051,11.735,11.666,AAA,0.9168763178161111
598937175156862464,131.9310114930577,11.527374747694214,12.055201,2.148457995395584,0.794446,08474341+1131390,11.028,10.689,10.674,AAA,0.9169911094147356
598655154720022272,132.54807640845374,10.922993380307103,13.847547,1.0076974887012726,0.84370804,08501153+1055230,12.775,12.43,12.335,AAA,0.9180683952057322
608006947790945280,132.05203171214225,12.322638243844661,10.069773,12.190427505998635,0.9836941,08481249+1219218,8.837,8.451,8.388,AAA,0.9189873172522164
601998627845449088,131.95690775814643,12.15129650440038,11.531828,1.7825631556261463,0.66001606,08474967+1209048,10.647,10.454,10.414,AAA,0.9189912831082492
604842102353837952,133.73911224513682,12.025354393567117,12.753518,0.6387705744612394,1.1965294,08545739+1201313,11.244,10.695,10.615,AAA,0.9223770157101367
608016534157850624,132.23892784157587,12.523167319323699,12.661743,2.1883783678196385,0.7651987,08485734+1231237,11.69,11.382,11.334,AAA,0.9226062208894554
598937072077647232,131.9241919298204,11.527839793222556,13.782518,1.3938250978672944,0.82361126,08474182+1131402,12.767,12.48,12.348,AAA,0.9232320814183826
605058263763403392,133.53739389562682,12.406822806200168,11.891255,0.7187397903145326,1.2148008,08540898+1224245,10.323,9.789,9.651,AAA,0.9238081042732205
604630107063758720,133.50806056241677,11.162854162622185,13.33943,4.189710392713163,1.2116671,08540192+1109463,11.84,11.315,11.206,AAA,0.9241401987031067
598851207091897088,132.28001308888216,11.045096633926752,13.411865,1.41835346447065,0.7791662,08490719+1102425,12.426,12.113,12.085,AAA,0.9247897211399098
608037901620454400,132.64920607082243,12.708728137215827,13.430124,1.4722646665853436,0.77324486,08503583+1242316,12.418,12.126,12.077,AAA,0.9248228982937315
608040684758376704,132.34364528512313,12.598792842644187,12.860282,0.6031086727009731,0.65161896,08492247+1235555,12.038,11.795,11.747,AAA,0.9270500664283868
598655047345524864,132.5436678181729,10.912931878888397,12.455533,1.3521372746329112,0.85964775,08501049+1054465,11.351,11.031,10.967,AAA,0.9289601826239223
608007738064851584,132.07429849994517,12.369348978626032,12.55345,1.1817118895799714,0.8988428,08481784+1222097,11.406,11.062,11.021,AAA,0.9289805702823493
598919174949611520,131.97785331158246,11.380939730217214,13.980419,1.0420750987482168,0.7670975,08475468+1122515,12.986,12.675,12.674,AAA,0.9296749422488712
598848256449732352,132.28771386209303,11.032818658306947,12.758055,1.2751114115045072,0.680006,08490906+1101582,11.867,11.631,11.61,AAA,0.9305528907620629
608127481752974720,132.95251378338978,12.722496461145388,13.995545,0.7957690188290903,1.1139946,08514861+1243210,12.576,12.105,12.036,AAA,0.9308736616522307
601998215528589312,131.9324245681864,12.133153328943731,12.931565,0.7627355245356502,0.5661249,08474378+1207594,12.181,12.011,11.955,AAA,0.9345742078309549
598845679469358464,132.22876690255788,11.070379053753907,13.369392,3.0525171171521217,1.0060368,08485492+1104134,12.088,11.661,11.623,AAA,0.9348058677675226
598640036435112576,132.7922637572931,10.865453410109096,13.962428,2.1748371748446793,1.0376225,08511018+1051561,12.66,12.249,12.133,AAA,0.9350976327526352
604729402411977088,133.78200228103236,11.760587597440654,11.797061,1.9139736127836535,0.95811653,08550768+1145382,10.604,10.245,10.15,AAA,0.9376737627283875
608128959221273088,132.96874877453118,12.727156596170504,13.133476,1.494051697404458,0.7815552,08515250+1243378,11.991,11.711,11.659,AAA,0.9377367823759538
604629248070309248,133.45876229017983,11.097317874138085,12.874134,1.2005180246542753,0.75934696,08535011+1105503,11.896,11.668,11.55,AAA,0.9378628676895275
608004680049143552,131.9735159104052,12.231783656321435,13.205367,4.017366764298704,1.0186949,08475364+1213548,11.684,11.258,11.175,AAA,0.9381019643267987
604668830488853376,133.72611898534228,11.48069547255826,13.447787,0.9498781571258501,0.65224266,08545427+1128504,12.604,12.353,12.302,AAA,0.9385683619014349
601973034136134400,131.86788076884193,11.876328131377278,13.716744,1.379416782392905,0.7547531,08472830+1152348,12.773,12.511,12.452,AAA,0.9398661822711228
608019175562162816,132.21528609946242,12.527352624735002,13.913929,0.9275711170822609,0.76548576,08485167+1231385,12.969,12.703,12.629,AAA,0.9403631209240211
598943192406726144,131.87101434078266,11.68167519408532,12.28041,1.6152596742828247,0.61722374,08472906+1140541,11.499,11.3,11.242,AAA,0.9414907763389204
608019695253873152,132.24275642773165,12.55076464707209,13.166001,1.551438919511932,0.7360563,08485826+1233028,12.226,11.922,11.89,AAA,0.9421095390977454
598937042013562368,131.90904155683032,11.511412550604371,13.785436,1.2896057850670155,0.8163214,08473817+1130412,12.744,12.435,12.332,AAA,0.9423460018415709
604636562399566848,133.57369129738086,11.208332101627532,12.921674,2.0210364716274616,0.81597614,08541769+1112300,11.885,11.558,11.469,AAA,0.9425008749210136
608042784997937024,132.46291387003774,12.674003751356317,13.011898,1.6156788169416971,0.7961607,08495112+1240262,12.004,11.689,11.646,AAA,0.9429189446495911
598922503548584192,131.94496541284383,11.416464129110054,12.37396,1.2309344723590803,1.2045555,08474679+1124595,10.844,10.371,10.24,AAA,0.9435040084225951
598620245225724928,133.232735716379,10.945215087463337,13.059783,14.503181255741397,2.062604,08525582+1056409,10.781,10.165,9.885,AAA,0.9436302312159648
598941985520230528,131.87717147486467,11.624980939323514,11.254637,3.43561920372451,0.657712,08473052+1137299,10.397,10.168,10.119,AAA,0.9444508694671088
598858770529679616,132.1495293376657,11.123488509460097,12.518115,0.7006165002190687,1.1421375,08483588+1107245,11.047,10.514,10.431,AAA,0.9465231563503863
608005603465364480,132.00285864827455,12.301773202828457,12.554532,2.4698644207416565,0.7986622,08480069+1218065,11.557,11.285,11.226,AAA,0.9477472730449774
605058465626467584,133.54692288620774,12.432994878953831,11.947672,8.450379138422658,1.3105421,08541133+1225589,10.33,9.771,9.677,AAA,0.9480966521486858
605128323269956224,133.19658209193472,12.67653088445108,13.758909,0.5298541438745014,0.6263218,08524717+1240354,12.987,12.778,12.751,AAA,0.9487741766612505
598922473484495616,131.93723448488228,11.416711215076578,10.69564,1.283438118176207,0.45395947,08474493+1125002,10.107,9.981,9.94,AAA,0.9503278296076005
598918487754966400,131.9779157863867,11.33651209693959,13.084971,2.4892218226107996,0.85773563,08475471+1120113,11.986,11.649,11.584,AAA,0.9505325308190689
605044863465523328,133.63971128846657,12.318899085338392,10.035525,1.7694546275166783,1.1146641,08543353+1219079,8.572,8.091,7.989,AAA,0.950806118658127
598617187209051392,133.05531571492236,10.875582170748297,11.31136,2.3010246059627697,0.6116781,08521328+1052321,10.52,10.293,10.256,AAA,0.9515998490908767
598616809251923712,133.0865605238264,10.882246707135543,10.532544,1.4544763198057133,1.273489,08522077+1052562,8.893,8.368,8.245,AAA,0.9529101671410725
598869971804390912,132.034508054418,11.244527408995065,12.734521,1.7104890791928953,0.7923546,08480827+1114409,11.704,11.382,11.338,AAA,0.9531470636477514
604669582107485952,133.75953057059962,11.532253271023755,9.171469,1.7266520434429053,1.3023739,08550228+1131563,7.472,6.947,6.806,AAA,0.9535846083331594
608042402745292032,132.38274670350543,12.650436221423554,13.118705,0.6778649219916381,0.49541187,08493185+1239014,12.486,12.321,12.302,AAA,0.9539683392967083
604839044337123712,133.779271431869,12.011080016622762,13.707697,0.8308343417125151,0.60715294,08550702+1200401,12.946,12.751,12.692,AAA,0.9573039831263891
598662267185815168,132.92699066881812,10.847735027424287,13.692954,0.7037887135747246,1.0464935,08514248+1050517,12.363,11.878,11.864,AAA,0.9575016251980606
601998318607804032,131.90803831066953,12.14398359782805,12.5760765,0.8961207564523231,0.6060333,08473793+1208384,11.777,11.572,11.529,AAA,0.9607084197670815
605034486824536064,133.71611400727724,12.208176265765392,13.705095,1.0921875446588396,0.8548622,08545186+1212296,12.62,12.272,12.267,AAA,0.9624648489858666
604669341589319296,133.75981507780673,11.50259068497124,13.392462,0.9974450193413262,0.61402416,08550235+1130094,12.591,12.37,12.291,AAA,0.9626457437290392
608128748768300544,132.89182607069588,12.761424028967632,13.899386,1.3778696978742506,0.8985529,08513406+1245412,12.734,12.445,12.271,AAA,0.9636387990487727
598941611858764672,131.85670499106317,11.621379481659343,13.812769,1.8156189330649093,0.96257114,08472563+1137171,12.579,12.2,12.104,AAA,0.9648175335619765
605057370410199552,133.60247648461566,12.395707721887499,13.37883,2.0649272003052803,0.82751656,08542460+1223444,12.283,11.95,11.889,AAA,0.9658053523928488
608049175909265536,132.53420270990213,12.723630529085792,11.617917,0.7963920664266425,1.1444998,08500821+1243252,10.141,9.625,9.541,AAA,0.9663540778188096
604636321881362432,133.6053204714753,11.207668811836648,12.851939,4.230070539014725,1.071743,08542527+1112277,11.505,11.059,10.967,AAA,0.9672289476711518
604636321880758144,133.60461320980073,11.206571020291975,12.831267,4.262796405867811,1.0626335,08542510+1112238,11.495,11.036,10.881,AAE,0.967355374763465
598616293855857664,133.0426858357576,10.856399840955222,13.450183,1.345385043402015,0.84049416,08521025+1051232,12.374,12.089,12.011,AAA,0.9674393161473236
604662469641651968,133.6965134884822,11.344945311481496,13.059646,1.6042544392314502,0.885437,08544716+1120416,11.945,11.652,11.571,AAA,0.9674913143563255
604730192685958528,133.81561408099205,11.81623452838638,13.011594,3.5059895731827484,1.0543966,08551580+1148582,11.701,11.249,11.186,AAA,0.9697864949913837
604638903156749312,133.68179949455936,11.310921171717164,10.829148,0.976236618593454,1.298379,08544364+1118396,9.182,8.63,8.509,AAA,0.9715147664941102
605061901600302336,133.54222907163572,12.473703389635686,13.011369,1.1135573121076263,1.0206776,08541013+1228253,11.686,11.259,11.201,AAA,0.9723928031475543
605040358044209920,133.72205955666288,12.224548501200182,13.8220825,1.0603150376813213,0.7755041,08545330+1213284,12.88,12.599,12.564,AAA,0.9747290773801286
608049347707952768,132.57183616210656,12.743737102879093,13.516563,1.110754706642495,0.67771435,08501724+1244375,12.661,12.387,12.366,AAA,0.9756200760848988
608005122429028608,131.95130348161507,12.274922260724779,13.233225,3.7537805179693535,1.110198,08474835+1216307,11.802,11.327,11.261,AAA,0.9775943687229687
608019317296666624,132.1599897832383,12.531222002821584,13.8532095,0.7831292737429029,0.6130266,08483839+1231526,13.051,12.677,12.794,AUA,0.9784055394781913
601999250616455168,131.8983060301823,12.17069243211625,8.218385,1.5435949287383588,1.4184194,08473559+1210146,6.391,5.752,5.612,AAA,0.979355871465623
598923572996124288,131.89212680671446,11.446857608432941,12.815696,2.9308089320544592,0.88382816,08473413+1126488,11.698,11.33,11.262,AAA,0.9796078623169648
605044068895950336,133.6864377663809,12.300430082881084,13.465017,1.904073093144197,0.8273144,08544476+1218017,12.423,12.075,12.031,AAA,0.9798758362361373
602000075250173056,131.92443859278396,12.23346654221231,13.469939,0.46160187986651835,1.20362,08474187+1214007,11.906,11.379,11.276,AAA,0.9817051534152429
598638902563740672,132.8567342718141,10.818079400239602,12.507287,1.462564875189945,0.70194817,08512562+1049051,11.62,11.392,11.309,AAA,0.9824135455603801
605039606425552000,133.73441691177973,12.220698601306518,11.684257,1.9395424832007375,0.6216583,08545627+1213146,10.892,10.679,10.643,AAA,0.9839767504483659
608131982878707072,132.81870526728545,12.786534722196182,13.590667,0.8914188303017108,0.87410545,08511650+1247115,12.475,12.159,12.114,AAA,0.9865538933225568
608020176290124544,132.1646618883753,12.54693864090943,5.63165,2.690376957952657,2.4299536,08483954+1232489,3.036,2.091,1.903,DCD,0.9872016586680642
598642338537725184,132.72618156385676,10.816766678768493,13.360258,0.6856673952896113,0.772274,08505428+1049004,12.377,12.104,12.015,AAA,0.9879965134314553
608129715135964160,132.99808354171194,12.77350136908551,12.83824,0.5414757800397519,1.2869024,08515955+1246247,11.175,10.616,10.491,AAA,0.9880816641706179
598639211801401088,132.7686761166671,10.812859965604671,13.297141,2.068649921457614,0.8511381,08510446+1048469,12.197,11.846,11.794,AAA,0.9886838740428432
605044107551277952,133.69070670081183,12.311917938636972,11.357726,2.8572783763606733,0.6292763,08544578+1218431,10.555,10.345,10.294,AAA,0.9893467984526332
598859797029231744,132.06261349961085,11.14518695983062,12.219125,2.143445390343499,0.8291073,08481502+1108429,11.173,10.875,10.827,AAA,0.9934847972972526
598859797027643904,132.0615222564094,11.146063673641478,13.8974495,0.8745096645255601,0.9849386,08481476+1108460,12.692,12.259,12.188,AAA,0.9937112853454237
598911542792049152,131.96963655107845,11.26554204353388,13.590913,1.1715897291316215,0.7312937,08475271+1115558,12.568,12.246,12.202,AAA,0.9940024028874054
604662229123483904,133.7220542728314,11.332406911643682,12.917006,4.654428393971963,1.2133675,08545333+1119571,11.429,10.903,10.834,AAA,0.9954872094948566
608044258171165824,132.2480932613694,12.620659586342612,13.143627,0.8776234880139405,1.1904716,08485953+1237144,11.636,11.172,11.022,AAA,0.9956953504281849
598653505452587392,132.5486062203145,10.841721799315923,10.435435,5.088868584705364,0.83395576,08501164+1050304,9.405,9.097,9.032,AAA,0.9958638906135725
598638662045573760,132.85974038194516,10.804023780989047,13.809364,0.7929417783955918,0.697649,08512634+1048144,12.938,12.685,12.623,AAA,0.9965586462368435
601997597053299328,131.86327243469003,12.128828721228867,12.2646055,0.4718113325732749,1.2104597,08472719+1207438,10.712,10.161,10.025,AAA,0.9966424383559893
601970972551837184,131.80639185861062,11.817448372945888,13.342397,4.540718831078338,1.3563614,08471354+1149029,11.712,11.115,11.009,AAA,0.9972026700983853
608052092191505664,132.48541304805366,12.743329700628808,13.795974,0.7578103678601537,0.5821943,08495650+1244360,13.077,12.897,12.806,AAA,0.9999888339075964
